"x","y"
"249898.937494","1466025.50001"
"249885.343755","1466021.0"
"249859.984367","1466019.125"
"249836.437497","1466010.12499"
"249823.749993","1466015.49999"
"249815.593758","1466016.5"
"249800.203123","1466011.00001"
"249797.48437","1466003.75001"
"249780.281241","1466004.625"
"249764.875007","1466008.24999"
"249740.421879","1466015.49999"
"249718.687503","1466022.75001"
"249696.031246","1466029.125"
"249678.828117","1466037.25001"
"249666.140636","1466042.75"
"249654.375011","1466038.125"
"249638.968754","1466037.25001"
"249619.046873","1466043.62499"
"249606.359368","1466046.37499"
"249585.531251","1466055.375"
"249571.046874","1466068.12501"
"249563.796875","1466078.00001"
"249555.640617","1466092.50001"
"249544.76563","1466096.125"
"249531.187511","1466097.00001"
"249515.781254","1466105.25"
"249497.671866","1466118.75001"
"249483.171868","1466131.5"
"249477.750008","1466146.0"
"249465.062503","1466161.37501"
"249446.04688","1466174.00001"
"249440.609375","1466186.75"
"249436.078128","1466202.12501"
"249426.109376","1466219.37501"
"249423.390624","1466234.75"
"249418.874999","1466256.49999"
"249427.015635","1466270.125"
"249426.109376","1466289.99999"
"249425.203118","1466313.5"
"249424.296882","1466331.62501"
"249417.96874","1466344.375"
"249412.531258","1466358.875"
"249408.906247","1466373.375"
"249405.281259","1466381.50001"
"249397.125001","1466385.125"
"249388.078129","1466394.12501"
"249381.734366","1466408.625"
"249379.015636","1466421.37499"
"249375.390625","1466437.625"
"249363.609379","1466443.12499"
"249350.031261","1466447.625"
"249339.156251","1466456.625"
"249334.625004","1466473.875"
"249340.968745","1466485.625"
"249341.875003","1466499.25001"
"249345.499991","1466512.87501"
"249343.687497","1466525.50001"
"249335.531239","1466530.00001"
"249325.578132","1466537.25001"
"249325.578132","1466550.0"
"249322.85938","1466564.5"
"249323.765615","1466574.375"
"249318.328133","1466588.875"
"249317.421875","1466598.87499"
"249309.265617","1466602.5"
"249300.218745","1466605.25"
"249291.156252","1466608.87501"
"249283.906253","1466624.25"
"249274.84376","1466630.62501"
"249262.171877","1466624.25"
"249258.546866","1466611.50001"
"249258.546866","1466601.62501"
"249246.76562","1466592.50001"
"249236.81249","1466589.75001"
"249225.937502","1466587.12501"
"249212.359384","1466587.12501"
"249200.578115","1466594.37501"
"249186.984375","1466598.87499"
"249173.406257","1466598.87499"
"249153.484375","1466597.00001"
"249142.609365","1466592.50001"
"249140.796871","1466580.75"
"249141.703129","1466565.37499"
"249137.171883","1466558.12499"
"249132.640636","1466561.75"
"249132.640636","1466570.75001"
"249122.687506","1466568.12501"
"249121.781247","1466559.00001"
"249128.109366","1466510.12499"
"249120.874989","1466512.87501"
"249119.968753","1466524.62499"
"249117.250001","1466540.00001"
"249115.437507","1466552.625"
"249114.531248","1466568.12501"
"249111.812495","1466580.75"
"249112.718754","1466599.75001"
"249111.812495","1466617.87499"
"249098.218756","1466624.25"
"249096.406239","1466612.5"
"249095.500003","1466601.62501"
"249086.453131","1466605.25"
"249080.109368","1466597.00001"
"249070.140616","1466591.62499"
"249070.140616","1466580.75"
"249081.015626","1466568.12501"
"249098.218756","1466565.37499"
"249102.750002","1466557.25"
"249106.37499","1466540.00001"
"249109.093743","1466522.75001"
"249111.812495","1466507.375"
"249111.812495","1466490.125"
"249104.562496","1466487.5"
"249100.03125","1466500.99999"
"249103.656261","1466510.12499"
"249100.03125","1466521.875"
"249100.03125","1466537.25001"
"249095.500003","1466546.37501"
"249080.109368","1466546.37501"
"249071.046874","1466542.75"
"249072.859369","1466527.24999"
"249065.609369","1466523.625"
"249059.28125","1466512.87501"
"249054.750004","1466495.62499"
"249050.218757","1466473.0"
"249045.68751","1466445.74999"
"249046.593746","1466417.75001"
"249041.156241","1466404.125"
"249023.046876","1466386.87501"
"249005.828125","1466380.625"
"248985.000007","1466379.62501"
"248964.171867","1466381.50001"
"248947.859374","1466380.625"
"248922.50001","1466385.99999"
"248902.578128","1466396.875"
"248876.312506","1466408.625"
"248859.99999","1466417.75001"
"248850.046883","1466414.125"
"248834.640626","1466418.625"
"248819.249991","1466423.99999"
"248802.03124","1466432.25001"
"248777.578134","1466435.87499"
"248756.749994","1466437.625"
"248730.484371","1466436.75001"
"248706.031243","1466437.625"
"248680.656257","1466439.5"
"248658.921881","1466437.625"
"248626.312495","1466438.49999"
"248610.015624","1466440.375"
"248599.140636","1466450.37499"
"248586.468754","1466448.50001"
"248587.374989","1466440.375"
"248581.937507","1466433.125"
"248562.906239","1466431.24999"
"248538.453133","1466425.00001"
"248509.468758","1466426.74999"
"248482.296877","1466426.74999"
"248463.281254","1466426.74999"
"248441.531256","1466435.87499"
"248423.421868","1466448.50001"
"248409.828128","1466451.25001"
"248392.624999","1466446.75"
"248369.078129","1466445.74999"
"248350.046884","1466446.75"
"248332.843754","1466456.625"
"248315.640625","1466471.125"
"248306.578132","1466483.87499"
"248288.468744","1466498.37499"
"248265.812511","1466517.37499"
"248249.515617","1466536.37499"
"248227.781241","1466559.875"
"248206.937502","1466583.5"
"248183.390632","1466602.5"
"248164.375008","1466621.5"
"248145.34374","1466642.37501"
"248119.984376","1466667.74999"
"248105.499999","1466681.25001"
"248088.281248","1466698.5"
"248069.265625","1466716.62501"
"248055.671885","1466733.875"
"248044.812496","1466740.12499"
"248043.000002","1466750.12501"
"248041.187508","1466761.0"
"248031.218756","1466784.5"
"248012.203133","1466811.74999"
"248003.140617","1466833.50001"
"247994.984382","1466849.74999"
"247984.124993","1466876.87501"
"247975.968759","1466904.125"
"247970.531253","1466925.00001"
"247965.093748","1466950.25"
"247961.484382","1466973.875"
"247959.671865","1466998.24999"
"247957.859371","1467019.99999"
"247952.421865","1467043.62499"
"247954.234383","1467063.50001"
"247957.859371","1467078.00001"
"247964.18749","1467092.50001"
"247972.343747","1467108.87501"
"247985.93751","1467122.375"
"247995.890617","1467137.75001"
"248001.328123","1467151.37499"
"248002.234381","1467164.12501"
"248004.046875","1467177.62499"
"247999.515629","1467190.37501"
"247998.60937","1467204.87501"
"247993.171865","1467213.87499"
"247981.406241","1467227.5"
"247976.874994","1467237.37499"
"247966.000007","1467220.25"
"247957.859371","1467210.25"
"247955.140618","1467221.12501"
"247954.234383","1467235.62501"
"247961.484382","1467250.12501"
"247966.906242","1467264.62501"
"247975.0625","1467280.0"
"247983.218758","1467295.37501"
"247987.750004","1467311.74999"
"247989.562498","1467328.0"
"247979.593747","1467324.37501"
"247969.624995","1467311.74999"
"247965.093748","1467297.24999"
"247961.484382","1467276.37501"
"247952.421865","1467261.87501"
"247946.078125","1467248.25001"
"247939.734384","1467232.87499"
"247933.39062","1467222.0"
"247925.250007","1467222.0"
"247914.374997","1467227.5"
"247907.124998","1467233.75001"
"247912.562503","1467244.62499"
"247907.124998","1467251.0"
"247908.031256","1467261.0"
"247901.703114","1467265.5"
"247896.265632","1467273.62499"
"247887.203116","1467277.25"
"247883.578128","1467283.62501"
"247888.109374","1467293.625"
"247895.359374","1467297.24999"
"247893.54688","1467304.49999"
"247895.359374","1467316.24999"
"247906.218739","1467322.625"
"247916.187491","1467322.625"
"247913.468738","1467332.5"
"247906.218739","1467339.75"
"247895.359374","1467345.24999"
"247881.765634","1467350.62501"
"247870.000009","1467358.75"
"247854.593753","1467364.24999"
"247847.343753","1467356.125"
"247840.109376","1467352.49999"
"247817.45312","1467356.99999"
"247796.625002","1467362.37501"
"247773.984368","1467373.25"
"247754.953123","1467369.62501"
"247738.656252","1467369.62501"
"247708.765618","1467376.87501"
"247693.375006","1467394.125"
"247682.499995","1467409.5"
"247664.375009","1467425.875"
"247656.234373","1467441.25001"
"247654.421879","1467460.24999"
"247648.078115","1467469.25"
"247638.109386","1467483.74999"
"247626.343739","1467495.62499"
"247610.937505","1467506.5"
"247597.359364","1467511.875"
"247587.390635","1467527.24999"
"247570.187506","1467537.25001"
"247554.781249","1467547.25"
"247542.109366","1467545.375"
"247533.046873","1467558.12499"
"247526.703132","1467569.0"
"247512.218755","1467583.5"
"247495.90624","1467593.375"
"247483.23438","1467601.49999"
"247468.734382","1467612.375"
"247455.140619","1467619.625"
"247439.750006","1467627.87501"
"247417.109372","1467638.75"
"247402.609373","1467644.12499"
"247394.46876","1467651.37499"
"247389.937491","1467659.50001"
"247380.874997","1467668.62501"
"247369.093752","1467675.87501"
"247356.421869","1467683.12501"
"247341.92187","1467690.37501"
"247329.250011","1467700.25001"
"247313.843754","1467711.12499"
"247302.078129","1467718.37499"
"247288.484367","1467730.125"
"247275.812507","1467741.00001"
"247264.031261","1467748.25"
"247254.062509","1467754.62501"
"247244.109379","1467761.87501"
"247234.140627","1467767.25001"
"247223.265617","1467770.87499"
"247214.218745","1467774.50001"
"247201.531241","1467780.87499"
"247192.468748","1467780.87499"
"247177.078135","1467781.75"
"247162.734376","1467786.625"
"247153.687504","1467791.125"
"247143.718752","1467791.99999"
"247134.656259","1467796.62499"
"247126.515623","1467802.875"
"247116.546871","1467808.37499"
"247110.20313","1467816.50001"
"247102.062494","1467822.87499"
"247093.000001","1467827.37499"
"247083.031249","1467831.00001"
"247073.968756","1467837.37499"
"247064.921884","1467842.75001"
"247058.578121","1467850.875"
"247052.23438","1467859.12501"
"247041.374991","1467865.375"
"247034.124992","1467872.625"
"247026.874993","1467879.875"
"247019.624994","1467887.125"
"247009.671863","1467889.87499"
"246999.703135","1467891.625"
"246990.640618","1467896.25"
"246975.250006","1467903.5"
"246968.000007","1467911.62499"
"246959.843749","1467918.0"
"246953.500009","1467926.12501"
"246948.078125","1467935.12499"
"246942.64062","1467944.25"
"246936.296879","1467952.37501"
"246934.484385","1467962.37501"
"246929.953115","1467971.37499"
"246924.515633","1467980.49999"
"246920.000008","1467989.5"
"246916.374997","1467999.49999"
"246908.218739","1468005.75001"
"246902.781257","1468014.87501"
"246899.156246","1468024.875"
"246894.625","1468034.75"
"246888.296881","1468043.87501"
"246887.390622","1468053.75"
"246885.578128","1468063.75"
"246880.140623","1468072.875"
"246874.703118","1468081.87501"
"246866.546883","1468088.24999"
"246858.406247","1468094.625"
"246855.687494","1468104.5"
"246853.875","1468114.49999"
"246848.437495","1468123.5"
"246842.203128","1468136.87499"
"246832.234377","1468149.50001"
"246826.796871","1468160.375"
"246816.843741","1468172.125"
"246806.874989","1468185.75001"
"246801.437507","1468199.37499"
"246795.109365","1468207.5"
"246783.328119","1468213.74999"
"246767.921886","1468224.625"
"246751.624992","1468236.5"
"246741.65624","1468250.00001"
"246728.078122","1468264.50001"
"246711.765629","1468279.875"
"246696.374994","1468297.12499"
"246681.874995","1468312.50001"
"246669.203136","1468329.75"
"246665.578125","1468345.12499"
"246668.296877","1468358.75"
"246680.062501","1468371.37499"
"246696.374994","1468380.5"
"246711.765629","1468393.12499"
"246720.828122","1468411.25"
"246724.453134","1468430.25"
"246726.265628","1468450.24999"
"246724.453134","1468471.99999"
"246725.093756","1468486.49999"
"246723.281239","1468504.625"
"246722.375004","1468522.75001"
"246726.90625","1468538.99999"
"246728.718744","1468559.0"
"246738.687496","1468566.25"
"246748.640626","1468578.875"
"246755.890625","1468591.62499"
"246765.859377","1468614.25"
"246775.812507","1468627.74999"
"246789.406247","1468643.25"
"246800.265636","1468658.62499"
"246812.953117","1468667.625"
"246822.015634","1468680.37501"
"246828.359374","1468693.875"
"246837.406246","1468703.0"
"246838.312504","1468715.625"
"246852.812503","1468728.37501"
"246862.765633","1468740.12501"
"246864.578127","1468751.0"
"246871.828126","1468763.62499"
"246868.203115","1468771.875"
"246867.29688","1468783.62501"
"246872.734385","1468797.12499"
"246873.64062","1468816.24999"
"246878.171867","1468835.24999"
"246879.078125","1468854.25"
"246875.453114","1468869.62501"
"246872.734385","1468889.625"
"246865.484386","1468904.0"
"246859.140622","1468911.25"
"246853.718761","1468923.125"
"246850.09375","1468934.875"
"246851.000009","1468950.24999"
"246861.859375","1468957.49999"
"246867.29688","1468963.875"
"246867.29688","1468971.99999"
"246860.953116","1468982.00001"
"246857.343749","1468997.375"
"246859.140622","1469013.62501"
"246864.578127","1469021.75"
"246863.671869","1469031.74999"
"246866.390621","1469040.87499"
"246860.04688","1469052.625"
"246860.04688","1469068.00001"
"246855.531255","1469086.99999"
"246848.281256","1469097.875"
"246836.50001","1469112.375"
"246818.390622","1469128.75"
"246801.171872","1469145.00001"
"246787.593753","1469156.75001"
"246781.24999","1469174.875"
"246769.468744","1469193.875"
"246752.265614","1469216.50001"
"246741.390627","1469240.12501"
"246733.249991","1469263.62499"
"246725.093756","1469288.12501"
"246716.937498","1469301.74999"
"246706.078133","1469320.74999"
"246694.296864","1469343.37501"
"246689.765617","1469368.74999"
"246691.578134","1469394.125"
"246696.109381","1469416.74999"
"246698.828134","1469434.875"
"246697.015616","1469456.625"
"246689.765617","1469482.875"
"246687.953123","1469508.25001"
"246685.234371","1469528.125"
"246683.421877","1469545.375"
"246685.234371","1469563.50001"
"246686.140629","1469574.37499"
"246691.578134","1469584.24999"
"246701.546886","1469583.375"
"246709.687499","1469585.25"
"246715.125004","1469590.625"
"246706.984368","1469605.99999"
"246693.390628","1469608.75001"
"246688.859382","1469616.875"
"246693.390628","1469630.50001"
"246695.203122","1469647.75"
"246702.453122","1469659.5"
"246717.843757","1469662.25"
"246721.468745","1469672.125"
"246726.90625","1469684.87499"
"246727.812509","1469700.25"
"246719.656251","1469702.00001"
"246720.56251","1469716.50001"
"246728.718744","1469725.62499"
"246740.484369","1469741.0"
"246744.10938","1469760.0"
"246746.828132","1469776.37501"
"246748.640626","1469790.875"
"246746.828132","1469810.75"
"246745.921874","1469826.12499"
"246739.578133","1469850.62501"
"246735.968743","1469861.49999"
"246723.281239","1469871.37499"
"246720.56251","1469881.37501"
"246709.687499","1469885.0"
"246698.828134","1469889.5"
"246687.046865","1469888.62501"
"246674.375005","1469887.74999"
"246656.249995","1469894.125"
"246643.578136","1469903.12501"
"246622.734374","1469907.62501"
"246591.937504","1469914.0"
"246572.015622","1469917.62501"
"246546.656258","1469923.0"
"246527.640635","1469924.87501"
"246505.890614","1469936.62501"
"246490.500002","1469951.12501"
"246472.374992","1469964.74999"
"246456.078122","1469980.125"
"246445.203134","1469990.99999"
"246431.624993","1470005.49999"
"246419.843747","1470014.5"
"246406.265629","1470032.62501"
"246394.484383","1470049.875"
"246389.046878","1470063.50001"
"246380.906242","1470078.875"
"246374.562501","1470089.75001"
"246369.124996","1470099.62501"
"246366.406243","1470114.125"
"246364.593749","1470128.625"
"246359.156244","1470136.87499"
"246351.906245","1470146.74999"
"246344.671867","1470156.75001"
"246334.703116","1470170.37499"
"246344.828129","1470173.375"
"246351.17187","1470181.49999"
"246347.546882","1470191.50001"
"246349.359376","1470201.37501"
"246351.17187","1470211.375"
"246340.296883","1470210.50001"
